id,Booking_status,Probability
63295,0,0.41424036
63296,1,0.692425
63297,0,0.2918107
63298,1,0.8472117
63299,0,0.056116853
63300,0,0.055824477
63301,1,0.78846914
63302,0,0.12303616
63303,0,0.3468111
63304,0,0.12046253
63305,1,0.59318346
63306,1,0.65886164
63307,1,0.69845754
63308,0,3.5920824e-05
63309,0,0.4335846
63310,0,0.23574544
63311,1,0.6673075
63312,0,0.3131414
63313,0,0.3075793
63314,0,0.13050964
63315,1,0.72669214
63316,1,0.7000017
63317,0,0.022501044
63318,1,0.76937234
63319,0,1.2710368e-05
63320,0,0.4529531
63321,0,0.23103422
63322,0,0.00065204984
63323,0,0.27366585
63324,1,0.77185977
63325,0,0.0006359554
63326,0,0.40776277
63327,1,0.7842209
63328,0,0.27131927
63329,0,0.23710775
63330,0,0.0016344206
63331,0,0.29901496
63332,0,0.30199176
63333,1,0.7162052
63334,1,0.62407535
63335,0,0.0045398646
63336,0,0.39453933
63337,1,0.7572449
63338,0,0.09498667
63339,0,0.22215754
63340,0,0.32763198
63341,1,0.5143394
63342,0,0.14343409
63343,0,0.3038057
63344,0,0.43421027
63345,1,0.6028872
63346,0,0.10660918
63347,0,0.3237108
63348,0,0.49436936
63349,0,0.16035353
63350,0,0.16796249
63351,0,0.03286731
63352,0,0.08897424
63353,1,0.7543093
63354,1,0.5072481
63355,0,0.15852866
63356,0,0.049258377
63357,0,0.30637583
63358,0,0.40737012
63359,1,0.7688335
63360,1,0.66990817
63361,1,0.7119758
63362,0,0.025312642
63363,0,0.119512245
63364,0,0.32340676
63365,0,0.3549932
63366,0,0.060337387
63367,1,0.7833786
63368,0,0.04768524
63369,1,0.5002957
63370,0,0.0761268
63371,0,0.056877337
63372,1,0.65204
63373,0,0.03270035
63374,1,0.5983339
63375,0,0.20838206
63376,0,0.09927435
63377,1,0.92548966
63378,0,0.295974
63379,0,0.07362515
63380,0,0.22081313
63381,1,0.8810515
63382,0,0.12443227
63383,1,0.96458244
63384,1,0.68615186
63385,0,0.08449041
63386,0,0.47048458
63387,0,0.013514434
63388,1,0.5460957
63389,1,0.71006066
63390,1,0.5540912
63391,0,2.625755e-26
63392,0,0.35157585
63393,1,0.7626929
63394,0,0.2064109
63395,1,0.6479855
63396,1,0.608925
63397,0,0.033999182
63398,1,0.7076885
63399,1,0.6823578
63400,1,0.84238285
63401,1,0.6904082
63402,0,0.4513677
63403,1,0.5606082
63404,1,0.91424733
63405,0,0.34918115
63406,1,0.5531538
63407,1,0.5692483
63408,0,0.12507066
63409,1,0.66337746
63410,0,0.1647233
63411,0,0.15507136
63412,1,0.70990294
63413,0,0.4038697
63414,0,0.020558199
63415,0,0.00018560782
63416,0,0.15855345
63417,0,0.041169886
63418,1,0.57623786
63419,0,2.103304e-11
63420,1,0.7651476
63421,0,0.021266267
63422,0,0.078595445
63423,0,0.3650774
63424,0,0.48495212
63425,0,0.0020545246
63426,0,0.47695556
63427,0,0.091610685
63428,1,0.9134549
63429,0,0.18273513
63430,0,0.29675117
63431,1,0.69898474
63432,1,0.65136755
63433,0,0.4103094
63434,1,0.6602113
63435,1,0.82063496
63436,1,0.8008494
63437,0,0.03158265
63438,0,0.3668889
63439,0,0.04205839
63440,1,0.6169123
63441,0,0.38793355
63442,0,0.11742741
63443,0,0.04096122
63444,1,0.79174787
63445,1,0.9301726
63446,1,0.78785175
63447,1,0.8448635
63448,1,0.5029706
63449,0,0.102341674
63450,0,0.31942737
63451,1,0.64590716
63452,0,0.12658703
63453,0,0.00015362713
63454,0,0.007854094
63455,0,0.20533347
63456,1,0.6940262
63457,1,0.6477795
63458,0,0.1583566
63459,1,0.89091104
63460,0,0.33360103
63461,0,0.0711541
63462,1,0.8091
63463,0,0.044434547
63464,1,0.71459025
63465,1,0.77510715
63466,0,0.0050770133
63467,0,0.29212788
63468,1,0.76499826
63469,0,0.16901168
63470,0,0.44513905
63471,0,0.09550693
63472,1,0.86315686
63473,1,0.8357815
63474,1,0.6810479
63475,1,0.8422335
63476,1,0.5929177
63477,1,0.62386996
63478,1,0.52559817
63479,0,0.22223891
63480,0,0.15704341
63481,0,0.30631208
63482,1,0.5037166
63483,1,0.8658185
63484,0,0.071829915
63485,1,0.807604
63486,0,0.0689915
63487,0,0.4132165
63488,0,0.35044193
63489,1,0.6901651
63490,1,0.5486077
63491,0,0.3397056
63492,0,0.48266762
63493,0,2.4118915e-05
63494,0,0.2582348
63495,0,0.41300973
63496,0,0.011308544
63497,1,0.82796174
63498,0,0.18676336
63499,0,0.042158965
63500,0,0.091758676
63501,0,0.023507334
63502,0,0.12107479
63503,0,0.10464619
63504,1,0.68596923
63505,1,0.6985517
63506,0,0.14579666
63507,1,0.53070384
63508,1,0.5252937
63509,0,0.09096179
63510,0,0.07773526
63511,1,0.7753523
63512,1,0.8540856
63513,0,0.30338666
63514,0,0.4330696
63515,0,0.29499254
63516,0,0.26583773
63517,0,0.082739435
63518,0,0.14473222
63519,0,0.11879235
63520,0,0.10440069
63521,0,0.06876416
63522,1,0.53337485
63523,0,0.16027533
63524,0,0.13682279
63525,0,0.44098252
63526,1,0.82614726
63527,0,0.06235158
63528,0,0.14485118
63529,1,0.5392192
63530,0,0.35896516
63531,0,0.14268748
63532,1,0.8610212
63533,0,0.3211807
63534,1,0.75960654
63535,1,0.8494376
63536,1,0.56440675
63537,0,0.14239994
63538,1,0.7090852
63539,0,0.07019451
63540,0,0.3894364
63541,0,0.31792596
63542,0,0.14617766
63543,1,0.91801053
63544,1,0.7280533
63545,0,0.17982262
63546,0,0.18579984
63547,1,0.70508456
63548,0,0.01787139
63549,0,0.21512564
63550,0,0.27796564
63551,0,0.3173947
63552,1,0.7029936
63553,0,0.37913078
63554,0,0.103204906
63555,0,0.40995747
63556,0,0.32434368
63557,1,0.74447846
63558,1,0.55640537
63559,1,0.6081554
63560,1,0.7857893
63561,0,0.44872063
63562,1,0.6820917
63563,1,0.62104416
63564,0,0.26996756
63565,0,0.44144836
63566,0,0.27737185
63567,0,0.027584152
63568,1,0.66748327
63569,0,0.44218096
63570,0,0.2401771
63571,1,0.81593317
63572,1,0.5661108
63573,0,0.022089109
63574,1,0.57947695
63575,0,0.2121603
63576,0,0.2775732
63577,0,0.09969907
63578,0,0.45877612
63579,0,0.07378607
63580,1,0.8397329
63581,1,0.7509811
63582,1,0.7423357
63583,0,0.16994965
63584,0,0.33132893
63585,1,0.6317308
63586,1,0.7898023
63587,1,0.5702923
63588,1,0.52502686
63589,0,9.1468484e-30
63590,1,0.88180894
63591,0,0.09642132
63592,1,0.6233802
63593,0,0.3991767
63594,0,0.07659671
63595,0,0.212418
63596,0,0.44421166
63597,1,0.78728753
63598,0,0.089305975
63599,0,0.36580542
63600,0,0.38019153
63601,0,0.0016015323
63602,0,0.20187788
63603,1,0.7876787
63604,1,0.789425
63605,0,0.12939939
63606,0,0.16089444
63607,0,0.24111108
63608,0,0.33577228
63609,1,0.84116274
63610,1,0.7792101
63611,1,0.75172925
63612,0,0.18212119
63613,0,0.063714355
63614,0,0.2733104
63615,0,0.42101526
63616,0,0.37230933
63617,1,0.7358879
63618,0,0.13393411
63619,0,0.42135826
63620,0,0.004595979
63621,1,0.7257867
63622,0,0.056821417
63623,1,0.5442505
63624,0,0.44425845
63625,0,0.16927207
63626,0,0.08837923
63627,0,0.3102984
63628,1,0.85625094
63629,1,0.7640263
63630,0,0.22075869
63631,0,0.21246107
63632,0,0.21704642
63633,0,0.39210373
63634,0,0.19711192
63635,0,0.02399125
63636,0,0.40251145
63637,0,0.3698869
63638,0,0.27849022
63639,0,0.06720689
63640,0,0.08233632
63641,0,0.27521
63642,1,0.94073313
63643,1,0.8030117
63644,1,0.62470573
63645,1,0.54735637
63646,1,0.63658834
63647,1,0.5664553
63648,1,0.56096
63649,0,0.20795022
63650,0,0.4136452
63651,1,0.6366514
63652,1,0.7114481
63653,0,0.068829715
63654,0,0.3929683
63655,1,0.8110709
63656,1,0.5814442
63657,1,0.6855517
63658,0,0.44636282
63659,0,0.33480966
63660,0,0.45263928
63661,0,0.08121331
63662,0,0.3014691
63663,1,0.63368595
63664,0,0.0018991685
63665,0,0.46643895
63666,0,0.14260027
63667,0,0.2052995
63668,1,0.7127458
63669,0,0.052339464
63670,1,0.6188747
63671,1,0.64003116
63672,0,0.3427412
63673,0,0.058904458
63674,0,0.009942645
63675,0,0.21953118
63676,1,0.6086191
63677,0,0.09960918
63678,0,0.2592347
63679,0,0.27454582
63680,1,0.6182744
63681,1,0.94802475
63682,0,0.24105845
63683,0,0.13296086
63684,0,0.07963999
63685,1,0.9116038
63686,0,0.054149702
63687,1,0.9318144
63688,1,0.63861245
63689,0,0.054990828
63690,1,0.85964066
63691,0,0.4653452
63692,1,0.9017337
63693,1,0.55945736
63694,0,0.36766914
63695,0,0.14046556
63696,0,0.11910099
63697,1,0.7656168
63698,0,0.032508787
63699,1,0.6520425
63700,0,0.018605953
63701,0,0.18166989
63702,1,0.646441
63703,1,0.72338164
63704,0,0.011024363
63705,0,0.09181498
63706,0,0.39887556
63707,0,0.1731958
63708,0,0.28031936
63709,1,0.798206
63710,0,0.11907379
63711,1,0.5647876
63712,0,0.00056293956
63713,0,0.36166668
63714,1,0.8263628
63715,1,0.6297902
63716,0,0.33144444
63717,0,0.026713962
63718,1,0.5258485
63719,0,0.32437024
63720,0,0.06719667
63721,0,0.25211194
63722,0,0.0038527146
63723,1,0.87049705
63724,1,0.76750135
63725,0,0.26244098
63726,1,0.89832956
63727,0,0.27825683
63728,1,0.6811185
63729,0,0.03769346
63730,1,0.7083819
63731,1,0.8404103
63732,0,0.18852898
63733,0,0.35524586
63734,0,0.3711657
63735,0,0.48753566
63736,0,0.3776126
63737,0,0.39416647
63738,0,0.15402041
63739,0,0.051228028
63740,0,0.1185805
63741,0,0.04863778
63742,0,0.102073215
63743,0,0.19827157
63744,1,0.6246921
63745,1,0.6743815
63746,0,0.39837736
63747,0,0.17792118
63748,0,0.21339731
63749,0,0.27804282
63750,0,0.27448663
63751,0,0.05684175
63752,0,0.04179382
63753,0,0.4679532
63754,1,0.8487979
63755,1,0.81938607
63756,1,0.6484585
63757,0,0.28009638
63758,0,0.016382096
63759,0,0.13935278
63760,1,0.5444126
63761,0,0.42407718
63762,0,0.101236776
63763,1,0.52485734
63764,0,0.33046073
63765,1,0.82600635
63766,0,0.27107278
63767,0,0.31034458
63768,0,0.02770041
63769,1,0.72330666
63770,1,0.68114656
63771,0,0.08359901
63772,1,0.64727485
63773,0,0.45231622
63774,0,0.08966034
63775,1,0.6328166
63776,0,0.18201376
63777,0,0.4696438
63778,0,0.32181105
63779,1,0.5872199
63780,0,0.023140704
63781,1,0.51284856
63782,0,0.01729682
63783,1,0.8592053
63784,0,7.172839e-17
63785,0,0.25007
63786,1,0.5762133
63787,1,0.6551934
63788,0,0.43432873
63789,0,0.30153584
63790,1,0.6848934
63791,0,0.11398874
63792,1,0.8223056
63793,0,0.14228772
63794,0,0.05063245
63795,1,0.6432641
63796,1,0.5940015
63797,0,0.05585171
63798,0,0.14255738
63799,1,0.6460458
63800,0,0.012967493
63801,1,0.76326066
63802,0,0.10249655
63803,0,0.24447872
63804,0,0.3273742
63805,1,0.5860432
63806,0,0.4449861
63807,0,0.13581921
63808,0,0.3998272
63809,0,0.29537892
63810,0,0.22977895
63811,0,0.19689174
63812,1,0.66149986
63813,0,0.41643932
63814,0,0.16370974
63815,0,0.42381597
63816,0,0.1348408
63817,0,0.19695109
63818,1,0.8994177
63819,0,0.18308108
63820,0,0.32532698
63821,1,0.58317983
63822,1,0.6994396
63823,0,0.31006813
63824,0,0.051677905
63825,0,0.055631924
63826,0,0.012337495
63827,1,0.74914
63828,1,0.7865788
63829,1,0.5103356
63830,0,0.13602774
63831,1,0.7733069
63832,0,0.37834072
63833,1,0.82817
63834,1,0.8200127
63835,0,0.21813378
63836,1,0.69881445
63837,0,0.17969824
63838,0,0.06490289
63839,0,0.29732928
63840,0,0.34760314
63841,0,0.31128806
63842,0,0.15145884
63843,1,0.6689729
63844,1,0.5479034
63845,1,0.7923906
63846,0,0.00013758233
63847,0,0.34642667
63848,1,0.54064745
63849,0,0.27614954
63850,0,0.0973275
63851,1,0.79920834
63852,1,0.51320714
63853,0,0.0021309135
63854,0,0.078742206
63855,1,0.5037188
63856,0,0.04745932
63857,0,0.05742567
63858,0,0.3170869
63859,1,0.90027106
63860,0,0.13655134
63861,0,0.015112803
63862,0,0.4863008
63863,1,0.77152014
63864,1,0.8125603
63865,0,0.26405355
63866,0,0.29148567
63867,0,0.34442565
63868,0,0.21885985
63869,0,0.15148932
63870,0,0.21535058
63871,0,0.43447158
63872,0,0.07867848
63873,0,0.41514203
63874,0,0.3094766
63875,1,0.68138045
63876,0,0.34198064
63877,0,0.43703425
63878,0,0.44528553
63879,0,0.25793424
63880,1,0.8555152
63881,0,0.118466504
63882,1,0.7734065
63883,1,0.62247115
63884,0,0.00916262
63885,0,0.3969763
63886,0,0.26907167
63887,0,0.10380031
63888,0,0.040456135
63889,1,0.67428905
63890,1,0.77327317
63891,1,0.58559364
63892,1,0.9417345
63893,1,0.5882327
63894,1,0.73796517
63895,0,0.21116012
63896,0,0.3030103
63897,0,0.24490431
63898,0,0.49216932
63899,0,0.10467703
63900,1,0.57242453
63901,1,0.7790303
63902,0,0.19151464
63903,0,0.27407843
63904,0,0.0023304583
63905,0,0.03092324
63906,1,0.71708065
63907,0,0.10907642
63908,0,0.27339184
63909,0,0.4637488
63910,1,0.7936224
63911,0,0.004172211
63912,0,0.047899324
63913,0,0.33831975
63914,1,0.85216665
63915,0,0.42332223
63916,0,0.13939594
63917,0,0.32229438
63918,1,0.557911
63919,1,0.55211556
63920,0,0.49214524
63921,1,0.5633841
63922,1,0.63519627
63923,0,0.14975213
63924,1,0.8410893
63925,0,0.0022253247
63926,0,0.46296018
63927,1,0.89685315
63928,0,0.17011666
63929,1,0.73055255
63930,0,0.102831274
63931,0,0.013635732
63932,1,0.6524388
63933,0,0.26663348
63934,0,0.33702552
63935,0,0.3164743
63936,0,0.38899472
63937,0,0.39764944
63938,1,0.8882984
63939,0,0.39968884
63940,0,0.47001925
63941,1,0.72472423
63942,0,0.36642253
63943,1,0.5506221
63944,0,0.13900295
63945,1,0.65824616
63946,1,0.9041856
63947,1,0.55422497
63948,0,1.0823515e-07
63949,1,0.5734443
63950,0,0.14375289
63951,0,0.09166926
63952,1,0.8797924
63953,1,0.5065563
63954,0,0.018461335
63955,1,0.86330205
63956,1,0.7869778
63957,0,0.10825302
63958,0,0.2483048
63959,0,0.10665145
63960,1,0.6317412
63961,0,0.41992125
63962,0,0.068599634
63963,0,0.49573192
63964,0,0.22131677
63965,0,0.06750053
63966,0,0.21302861
63967,0,0.07936793
63968,0,0.23674244
63969,0,0.2556061
63970,0,0.45626315
63971,0,0.060183376
63972,0,0.09166695
63973,0,0.26042566
63974,0,0.41219682
63975,0,0.23758107
63976,0,0.18634865
63977,0,0.0007767981
63978,0,0.16568169
63979,0,0.1511798
63980,0,0.055303156
63981,1,0.7661716
63982,1,0.7344567
63983,1,0.7807308
63984,0,0.48256364
63985,0,3.8009705e-07
63986,1,0.817595
63987,0,0.47597975
63988,0,0.1451947
63989,0,0.07935723
63990,0,0.13327275
63991,0,0.03275354
63992,1,0.70342773
63993,0,0.46024996
63994,1,0.69876367
63995,0,0.056279864
63996,0,0.23861144
63997,0,0.43373197
63998,0,0.38083965
63999,1,0.7083323
64000,1,0.82898766
64001,0,0.18181041
64002,1,0.762015
64003,0,0.25376922
64004,1,0.64220357
64005,0,0.039894838
64006,1,0.80413264
64007,0,0.46116573
64008,0,0.39887354
64009,1,0.6235056
64010,0,0.031421546
64011,0,0.009027844
64012,0,0.15240152
64013,0,0.44473556
64014,0,0.45544344
64015,1,0.6001513
64016,0,0.006359761
64017,0,0.24060038
64018,1,0.7093353
64019,0,0.3758034
64020,1,0.6361974
64021,1,0.6845937
64022,1,0.69144815
64023,0,0.30934086
64024,1,0.78658247
64025,0,0.42105287
64026,1,0.6386893
64027,1,0.69701576
64028,0,0.19511388
64029,1,0.6753963
64030,1,0.7782864
64031,0,0.20387879
64032,0,0.3136947
64033,1,0.820345
64034,0,0.18460496
64035,1,0.8212086
64036,0,0.40109998
64037,0,0.37317795
64038,0,0.06927427
64039,0,0.23561682
64040,0,0.40263316
64041,0,0.21699531
64042,1,0.70008236
64043,0,0.42344707
64044,1,0.561327
64045,0,0.044884346
64046,0,0.43270883
64047,0,0.45986244
64048,0,0.0018977924
64049,1,0.679313
64050,0,0.21589643
64051,0,0.016073823
64052,1,0.5117875
64053,1,0.8688102
64054,0,0.28323883
64055,0,0.095397525
64056,1,0.5871307
64057,0,0.39792007
64058,0,0.19265501
64059,0,0.0482866
64060,0,0.18156807
64061,1,0.6714287
64062,1,0.82958525
64063,1,0.7142453
64064,0,0.29866946
64065,0,0.17757063
64066,0,0.109409384
64067,0,0.39612424
64068,0,0.20844367
64069,0,0.08116161
64070,0,0.17919151
64071,0,0.36915708
64072,0,0.3007098
64073,1,0.73192084
64074,0,0.07974732
64075,1,0.72917455
64076,0,0.07908863
64077,0,0.25601754
64078,0,0.048330292
64079,0,0.00013227145
64080,0,0.48120767
64081,0,0.34826016
64082,0,0.015144939
64083,0,0.4201371
64084,0,0.25314975
64085,0,0.06462127
64086,0,0.21121234
64087,0,0.11216924
64088,0,0.22929637
64089,0,0.08723485
64090,0,0.2599054
64091,0,0.2970298
64092,1,0.79058033
64093,0,0.4318929
64094,0,0.2986933
64095,0,0.25685912
64096,1,0.92971313
64097,1,0.8818759
64098,1,0.86801773
64099,1,0.8193281
64100,0,0.3089411
64101,0,0.23110832
64102,1,0.69754314
64103,1,0.8182726
64104,0,0.32884955
64105,0,0.19242866
64106,0,0.4834139
64107,0,0.4290999
64108,0,0.15372087
64109,1,0.67793864
64110,1,0.8687119
64111,1,0.63654965
64112,0,0.42446172
64113,1,0.62426597
64114,0,0.27708215
64115,0,0.0012230561
64116,0,0.18333735
64117,0,0.10490117
64118,0,0.04833106
64119,0,0.2997978
64120,0,0.06199427
64121,0,0.48257062
64122,0,0.30335283
64123,0,0.115290284
64124,0,0.02225787
64125,0,0.25986588
64126,0,0.25268954
64127,0,0.25045282
64128,0,0.0023325703
64129,0,0.0013155937
64130,1,0.51211286
64131,1,0.5753585
64132,0,0.1680862
64133,0,0.3084586
64134,0,0.040558178
64135,0,0.34516683
64136,1,0.76631564
64137,1,0.7080217
64138,0,0.35402584
64139,0,3.5512346e-16
64140,0,0.36980805
64141,0,0.43852726
64142,0,0.21135063
64143,0,0.18301667
64144,1,0.539164
64145,0,0.16403526
64146,1,0.75544727
64147,0,0.07751079
64148,0,0.46015796
64149,1,0.8675314
64150,0,0.36931917
64151,1,0.7641989
64152,0,0.16732702
64153,0,0.18334974
64154,1,0.74311954
64155,0,0.46798202
64156,1,0.6209189
64157,0,0.08697843
64158,1,0.7237892
64159,1,0.8817766
64160,0,0.32796744
64161,0,0.026857119
64162,0,0.4454768
64163,1,0.7009637
64164,0,1.6908703e-05
64165,0,0.3017363
64166,1,0.5097123
64167,0,0.4064821
64168,1,0.68959105
64169,1,0.73423827
64170,0,0.13040246
64171,0,0.22061507
64172,1,0.6180444
64173,1,0.6438076
64174,0,0.23646602
64175,0,0.000161175
64176,0,0.0954608
64177,0,0.2648311
64178,1,0.5673341
64179,1,0.5771364
64180,1,0.7984433
64181,0,0.3076776
64182,0,0.40353322
64183,1,0.71239114
64184,0,0.0063231764
64185,0,0.29696044
64186,0,0.13017721
64187,0,2.3341327e-06
64188,0,0.42392772
64189,0,0.08915121
64190,0,0.16325963
64191,0,0.29386857
64192,1,0.9361274
64193,0,0.49979472
64194,0,0.3370663
64195,0,0.24736278
64196,1,0.86417246
64197,0,0.04068257
64198,0,0.14419399
64199,0,0.27788112
64200,0,0.24989717
64201,1,0.7247398
64202,0,0.26903608
64203,0,0.0051171607
64204,1,0.9662828
64205,0,0.32371187
64206,1,0.77469254
64207,1,0.57811695
64208,1,0.9192322
64209,0,0.15622754
64210,1,0.68315834
64211,1,0.5943773
64212,1,0.52391636
64213,0,0.27817255
64214,0,0.24647626
64215,0,0.2187226
64216,0,0.12467581
64217,1,0.8585458
64218,1,0.6244485
64219,0,0.2548964
64220,0,0.018656163
64221,1,0.59583634
64222,1,0.6740928
64223,0,0.24379762
64224,0,0.02302544
64225,0,0.14096208
64226,0,0.49152628
64227,1,0.8759173
64228,1,0.71083784
64229,1,0.75919604
64230,0,0.014028601
64231,0,0.15672375
64232,1,0.6456722
64233,0,0.07773331
64234,0,0.41102457
64235,1,0.8027258
64236,0,0.26588652
64237,0,0.24031341
64238,0,0.1554652
64239,0,0.06446616
64240,1,0.5363004
64241,0,0.21018879
64242,0,0.44593176
64243,0,0.13902673
64244,0,0.07164351
64245,1,0.57878095
64246,0,0.16607676
64247,0,0.38639277
64248,0,0.24880862
64249,0,0.244851
64250,0,0.28454375
64251,0,0.2447046
64252,1,0.8213198
64253,0,0.46008506
64254,0,0.03938203
64255,0,0.32985857
64256,0,0.239445
64257,1,0.7596066
64258,0,0.21737656
64259,0,0.3441461
64260,0,0.45864868
64261,1,0.693233
64262,1,0.85487217
64263,1,0.736551
64264,0,0.132173
64265,0,0.41253808
64266,1,0.5563618
64267,0,0.46804783
64268,0,4.8919646e-28
64269,0,0.063803844
64270,0,0.13792813
64271,0,0.37144628
64272,0,0.36065406
64273,1,0.87695473
64274,1,0.6825249
64275,0,0.23045938
64276,1,0.84742063
64277,0,0.4400693
64278,0,0.47528985
64279,0,0.15561181
64280,0,0.19147629
64281,0,0.22988741
64282,1,0.6133351
64283,0,0.2690242
64284,1,0.8646963
64285,1,0.5699564
64286,0,0.38439876
64287,1,0.5839157
64288,1,0.522573
64289,0,0.4045535
64290,0,0.38802853
64291,0,0.11863145
64292,0,0.35631597
64293,0,0.2383375
64294,0,0.47590935
64295,0,0.22170645
64296,0,0.1404714
64297,0,0.46439216
64298,0,0.08317136
64299,1,0.5758134
64300,0,0.035630777
64301,0,0.40820393
64302,0,0.19066803
64303,0,0.20601903
64304,0,0.3219235
64305,0,0.29540306
64306,0,0.070816085
64307,0,0.021990912
64308,0,0.44093016
64309,0,0.1303994
64310,0,0.2938386
64311,0,0.06131445
64312,1,0.7467144
64313,0,0.22104743
64314,0,0.38669553
64315,0,0.1856489
64316,1,0.56656253
64317,0,1.09105406e-20
64318,0,0.01623111
64319,1,0.594636
64320,0,0.0061650025
64321,0,0.24362078
64322,0,0.16491573
64323,0,0.0006909566
64324,1,0.6945893
64325,0,0.45443872
64326,0,0.28201962
64327,1,0.7267714
64328,0,0.18975298
64329,0,0.4872474
64330,0,0.23253693
64331,1,0.7269726
64332,0,0.037865795
64333,1,0.8975409
64334,0,0.28340283
64335,0,0.09614669
64336,0,0.048685163
64337,0,0.28083283
64338,1,0.58794314
64339,0,0.38377374
64340,1,0.5000143
64341,0,0.33966672
64342,1,0.7203509
64343,0,0.42197955
64344,0,0.24403685
64345,0,0.08905095
64346,1,0.8120739
64347,0,0.0018926411
64348,1,0.56798786
64349,0,0.41632482
64350,0,2.0875766e-15
64351,1,0.75945324
64352,0,0.06504771
64353,0,0.18327847
64354,1,0.71562165
64355,1,0.79496235
64356,0,0.12706985
64357,1,0.61337227
64358,0,0.0917299
64359,0,0.14317897
64360,0,0.38150287
64361,0,0.05536346
64362,0,0.15048414
64363,1,0.7351495
64364,0,1.990392e-07
64365,0,0.40576088
64366,1,0.77412957
64367,0,0.13146664
64368,0,0.20644565
64369,1,0.58693796
64370,0,0.027475018
64371,0,3.5224877e-21
64372,0,0.34521788
64373,0,0.066449665
64374,0,0.47766837
64375,0,0.2639193
64376,1,0.6065344
64377,1,0.70352125
64378,1,0.50770414
64379,0,0.16686356
64380,1,0.9456364
64381,0,0.35640937
64382,1,0.53103983
64383,1,0.6235881
64384,1,0.75227535
64385,0,0.049379084
64386,0,0.22684394
64387,0,0.4486769
64388,1,0.5713565
64389,0,0.3992894
64390,1,0.69035727
64391,0,0.43475503
64392,0,0.05390145
64393,0,0.10318863
64394,1,0.6884209
64395,0,0.26299372
64396,1,0.8357321
64397,0,0.29450732
64398,1,0.6847225
64399,0,0.1893844
64400,0,0.22640799
64401,0,0.18058236
64402,0,0.13627028
64403,0,0.32651109
64404,1,0.5093145
64405,0,0.40096268
64406,1,0.6257121
64407,0,0.20320623
64408,0,0.058832414
64409,1,0.6704135
64410,0,0.19874094
64411,0,0.3052933
64412,0,8.3230656e-10
64413,0,0.3476095
64414,0,0.26416528
64415,0,0.34098116
64416,1,0.7641392
64417,0,0.101692855
64418,1,0.56443894
64419,0,0.041169886
64420,0,0.10245249
64421,1,0.5826504
64422,0,0.44450068
64423,0,0.22317332
64424,0,0.022142844
64425,0,0.45222282
64426,1,0.7099498
64427,0,0.19740485
64428,0,0.427578
64429,0,0.41515613
64430,0,0.20379186
64431,0,0.40364864
64432,0,0.019674363
64433,0,0.014823702
64434,0,0.4195421
64435,0,0.37408164
64436,1,0.75907767
64437,0,0.1277247
64438,0,0.44504273
64439,1,0.5654951
64440,1,0.7232542
64441,0,0.18212162
64442,1,0.96322
64443,0,0.04301241
64444,1,0.62557
64445,0,0.05111326
64446,0,0.43486434
64447,1,0.7168755
64448,0,0.3652543
64449,0,0.2837648
64450,1,0.5382465
64451,0,0.42155522
64452,0,0.12349534
64453,0,0.063405566
64454,1,0.66363174
64455,0,0.09234235
64456,1,0.64934
64457,0,0.00010712664
64458,1,0.8275013
64459,1,0.5171031
64460,0,0.3673628
64461,0,0.28073397
64462,0,0.31438968
64463,0,0.16603106
64464,0,0.10539576
64465,0,0.47628838
64466,1,0.7924591
64467,0,0.06252309
64468,0,0.21239038
64469,0,0.04308831
64470,1,0.6310514
64471,1,0.64949
64472,0,0.28926545
64473,1,0.7631124
64474,0,0.04729995
64475,0,0.12026416
64476,1,0.7435828
64477,0,0.16866186
64478,0,0.099911176
64479,0,0.0051012994
64480,0,0.20635486
64481,0,0.06822512
64482,0,0.3197779
64483,0,0.20620388
64484,0,0.30845773
64485,0,0.26435155
64486,0,0.023906901
64487,0,0.112358615
64488,1,0.7065148
64489,1,0.553951
64490,0,0.2644771
64491,0,0.09643287
64492,0,0.20993915
64493,1,0.6110898
64494,0,0.12454779
64495,1,0.53939193
64496,1,0.517701
64497,0,0.12949887
64498,0,0.34622923
64499,0,0.1242028
64500,0,0.4935
64501,1,0.58784616
64502,0,0.328996
64503,0,0.007604347
64504,1,0.7824623
64505,0,0.09889008
64506,0,0.028887529
64507,0,0.46367875
64508,0,0.049635656
64509,1,0.6495335
64510,0,0.4960336
64511,0,0.2786036
64512,0,0.28775147
64513,0,0.2924598
64514,0,0.13265589
64515,1,0.536223
64516,1,0.67684627
64517,0,0.37915212
64518,0,0.20880933
64519,0,0.4384756
64520,1,0.7940064
64521,0,0.17613167
64522,0,0.0761286
64523,0,0.25207153
64524,0,0.01679895
64525,0,0.0001500686
64526,0,0.029150719
64527,0,0.3472981
64528,1,0.8166997
64529,0,0.00013684088
64530,0,0.025732325
64531,0,0.15224133
64532,1,0.68365675
64533,0,0.41356465
64534,0,0.053336684
64535,0,0.03439326
64536,0,0.2853595
64537,0,0.09998639
64538,0,0.30390513
64539,1,0.77016836
64540,1,0.6426498
64541,0,0.086594395
64542,1,0.85981035
64543,1,0.7683822
64544,0,0.3053754
64545,0,0.042794462
64546,0,0.056370307
64547,0,0.4491015
64548,1,0.72198087
64549,1,0.9044421
64550,1,0.62717104
64551,0,0.078322776
64552,0,0.07889832
64553,1,0.7914825
64554,0,0.2435991
64555,0,0.26856092
64556,1,0.90183437
64557,1,0.6386022
64558,0,0.28522336
64559,0,0.23964396
64560,1,0.81661594
64561,0,0.38367853
